order_id,order_date,customer_id,product_id,quantity,channel,discount_applied
ORD-51907,2023-07-03,CUST-1140,P-2037,4,Mobile App,0.0
ORD-51908,2023-01-05,CUST-1183,P-2024,3,Mobile App,0.0
ORD-51909,2023-06-03,CUST-1240,P-2006,3,Mobile App,0.23
ORD-51910,2023-11-10,CUST-1402,P-2023,3,In-Store,0.26
ORD-51911,2023-05-30,CUST-1763,P-2015,3,In-Store,0.0
ORD-51912,2023-07-22,CUST-1583,P-2039,5,In-Store,0.0
ORD-51913,2023-08-19,CUST-1291,P-2015,5,Mobile App,0.25
ORD-51914,2023-12-25,CUST-1574,P-2011,2,Online,0.0
ORD-51915,2023-09-02,CUST-1740,P-2014,5,Mobile App,0.0
ORD-51916,05/19/23,CUST-1102,P-2016,2,Mobile App,0.0
ORD-51917,2023-02-01,CUST-1707,P-2012,1,In-Store,0.16
ORD-51918,2023-04-09,CUST-1293,P-2041,4,Online,0.0
ORD-51919,2023-01-06,CUST-1043,P-2020,3,Online,0.0
ORD-51920,2023-11-09,CUST-1228,P-2037,1,In-Store,0.0
ORD-51921,2024-02-03,CUST-1117,P-2014,4,Mobile App,0.0
ORD-51922,2023-04-08,CUST-1338,P-2038,3,Mobile App,0.29
ORD-51923,2023-02-10,CUST-1944,P-2037,5,Mobile App,0.0
ORD-51924,2023-05-13,CUST-1712,P-2021,4,Mobile App,0.0
ORD-51925,2023-01-25,CUST-1906,P-2014,3,Mobile App,0.01
ORD-51926,2023-05-08,CUST-1199,P-2020,4,Online,0.0
ORD-51927,2023-04-29,CUST-1679,P-2029,5,Mobile App,0.0
ORD-51928,2024-02-25,CUST-1553,P-2002,1,In-Store,0.27
ORD-51929,2023-10-19,CUST-1881,P-2018,4,Mobile App,0.0
ORD-51930,2023-12-06,CUST-1995,P-2032,4,Online,0.0
ORD-51931,2024-03-06,CUST-1326,P-2004,2,Online,0.0
ORD-51932,2024-02-22,CUST-1572,P-2040,3,In-Store,0.23
ORD-51933,2024-01-24,CUST-1163,P-2013,2,Online,0.0
ORD-51934,2023-01-09,CUST-1137,P-2022,4,Online,0.0
ORD-51935,2023-04-23,CUST-1202,P-2017,4,Mobile App,0.23
ORD-51936,2023-07-06,CUST-1955,P-2001,4,Mobile App,0.0
ORD-51937,2024-02-21,CUST-1322,P-2016,1,Online,0.05
ORD-51938,2023-04-29,CUST-1752,P-2038,5,Online,0.0
ORD-51939,2024-01-02,CUST-1939,P-2009,1,Mobile App,0.24
ORD-51940,2024-01-30,CUST-1016,P-2006,4,Online,0.0
ORD-51941,2023-07-11,CUST-1059,P-2029,4,In-Store,0.29
ORD-51942,2024-03-01,CUST-1939,P-2031,4,Mobile App,0.05
ORD-51943,2023-05-16,CUST-1051,P-2025,3,In-Store,0.0
ORD-51944,2023-12-13,CUST-1480,P-2041,2,Online,0.0
ORD-51945,2023-01-21,CUST-1821,P-2038,3,In-Store,0.22
ORD-51946,2023-03-17,CUST-1969,P-2016,4,Online,0.03
ORD-51947,2023-02-13,CUST-1088,P-2004,1,Mobile App,0.0
ORD-51948,2023-12-19,CUST-1566,P-2027,5,Online,0.0
ORD-51949,2023-01-26,CUST-1883,P-2032,3,Mobile App,0.0
ORD-51950,2023-02-23,CUST-1601,P-2040,5,Mobile App,0.23
ORD-51951,2023-09-10,CUST-1104,P-2012,2,In-Store,0.0
ORD-51952,2023-10-13,CUST-1465,P-2012,2,Online,0.0
ORD-51953,2023-07-12,CUST-1695,P-2021,3,Online,0.22
ORD-51954,2023-01-01,CUST-1708,P-2035,2,Online,0.0
ORD-51955,2024-03-06,CUST-1531,P-2032,-1,In-Store,0.0
ORD-51956,2023-03-27,CUST-1010,P-2024,5,Online,0.0
ORD-51957,2024-03-23,CUST-1320,P-2013,4,In-Store,0.0
ORD-51958,2023-12-03,CUST-1214,P-2011,5,In-Store,0.14
ORD-51959,02/11/24,CUST-1174,P-2011,3,In-Store,0.0
ORD-51960,2023-02-12,CUST-1145,P-2039,2,Online,0.0
ORD-51961,2023-05-27,CUST-1119,P-2005,3,Online,0.0
ORD-51962,2023-10-30,CUST-1325,P-2021,5,Mobile App,0.19
ORD-51963,2023-03-30,CUST-1846,P-2040,3,In-Store,0.0
ORD-51964,2023-12-06,CUST-1265,P-2040,5,Online,0.0
ORD-51965,2023-02-24,CUST-1228,P-2042,5,Mobile App,0.07
ORD-51966,2024-03-14,CUST-1160,P-2005,1,Online,0.11
ORD-51967,2023-06-01,CUST-1523,P-2043,1,Mobile App,0.0
ORD-51968,2023-09-13,CUST-1411,P-2020,1,In-Store,0.0
ORD-51969,2023-01-30,CUST-1398,P-2020,3,Online,0.05
ORD-51970,2023-09-15,CUST-1937,P-2032,4,Mobile App,0.0
ORD-51971,2024-01-13,CUST-1982,P-2025,4,Mobile App,0.0
ORD-51972,2023-08-11,CUST-1741,P-2009,2,Mobile App,0.24
,2023-04-02,CUST-1076,P-2013,2,Online,0.0
ORD-51974,2023-09-30,CUST-1222,P-2008,3,Mobile App,0.21
ORD-51975,2023-02-27,CUST-1092,P-2031,5,Mobile App,0.0
ORD-51976,2023-11-10,CUST-1284,P-2037,5,Online,0.01
ORD-51977,2023-04-23,CUST-1896,P-2028,4,Mobile App,0.0
ORD-51978,2023-01-03,CUST-1356,P-2013,2,Online,0.0
ORD-51979,2023-11-20,CUST-1047,P-2021,2,Mobile App,0.28
ORD-51980,2023-10-11,CUST-1705,P-2011,4,Mobile App,0.02
ORD-51981,2023-08-19,CUST-1407,P-2035,4,Online,0.05
ORD-51982,2023-10-12,CUST-1910,P-2014,5,Online,0.0
ORD-51983,2023-09-05,CUST-1417,P-2048,1,Mobile App,0.23
ORD-51984,2024-01-29,CUST-1412,P-2012,4,Online,0.0
ORD-51985,2023-02-08,CUST-1194,P-2010,5,Mobile App,0.0
ORD-51986,2023-12-11,CUST-1553,P-2033,2,Mobile App,0.16
ORD-51987,2023-06-16,CUST-1725,P-2049,1,Online,0.0
ORD-51988,2023-08-05,CUST-1773,P-2041,3,Mobile App,0.0
ORD-51989,2024-03-14,CUST-1669,P-2018,2,In-Store,0.04
ORD-51990,2023-09-15,CUST-1711,P-2008,3,Mobile App,0.0
ORD-51991,2023-12-21,CUST-1306,P-2023,4,Mobile App,0.0
ORD-51992,2023-07-20,CUST-1385,P-2024,4,In-Store,0.0
ORD-51993,2023-02-18,CUST-1141,P-2021,4,Online,0.0
ORD-51994,04/25/23,CUST-1616,P-2018,4,In-Store,0.17
ORD-51995,2023-11-08,CUST-1023,P-2029,3,In-Store,0.0
ORD-51996,2023-06-05,CUST-1064,P-2049,4,Online,0.0
ORD-51997,2023-11-01,CUST-1468,P-2020,4,Mobile App,0.0
ORD-51998,2023-05-22,CUST-1077,P-2033,2,Online,0.0
ORD-51999,2023-05-05,CUST-1295,P-2030,5,Mobile App,0.0
ORD-52000,2023-10-01,CUST-1109,P-2025,3,In-Store,0.0
ORD-52001,2023-11-06,CUST-1170,P-2043,5,Online,0.0
ORD-52002,2023-01-17,CUST-1167,P-2026,2,Mobile App,0.0
ORD-52003,2023-02-01,CUST-1018,P-2035,2,Online,0.0
ORD-52004,2024-03-25,CUST-1552,P-2037,5,In-Store,0.0
ORD-52005,2024-02-22,CUST-1553,P-2036,2,Mobile App,0.17
ORD-52006,2023-08-01,CUST-1886,P-2016,1,Online,0.0
ORD-52007,2023-04-19,CUST-1047,P-2044,3,Mobile App,0.23
ORD-52008,2023-07-02,CUST-1660,P-2014,1,Online,0.0
ORD-52009,2024-01-28,CUST-1578,P-2013,4,In-Store,0.0
ORD-52010,2023-10-19,CUST-1053,P-2033,4,Mobile App,0.0
ORD-52011,2023-08-01,CUST-1899,P-2042,1,In-Store,0.04
ORD-52012,2023-04-29,CUST-1277,P-2019,3,Online,0.0
ORD-52013,2023-05-21,CUST-1681,P-2022,4,In-Store,0.0
ORD-52014,2023-01-20,CUST-1386,P-2010,2,In-Store,0.04
ORD-52015,2023-08-06,CUST-1786,P-2012,2,In-Store,0.0
ORD-52016,11/22/23,CUST-1663,P-2043,3,In-Store,0.09
ORD-52017,2023-05-28,CUST-1701,P-2021,3,Online,0.25
ORD-52018,2023-10-01,CUST-1230,P-2021,1,In-Store,0.07
,2023-03-27,CUST-1718,P-2039,1,Online,0.28
ORD-52020,2023-02-04,CUST-1951,P-2046,4,In-Store,0.0
ORD-52021,2023-08-06,CUST-1790,P-2018,5,Mobile App,0.0
ORD-52022,2023-12-12,CUST-1328,P-2036,3,Mobile App,0.04
ORD-52023,2024-03-15,CUST-1320,P-2007,4,Mobile App,0.0
ORD-52024,2023-02-04,CUST-1056,P-2022,1,Mobile App,0.0
ORD-52025,2023-08-18,CUST-1465,P-2020,3,In-Store,0.09
ORD-52026,2024-03-23,CUST-1541,P-2047,3,In-Store,0.0
ORD-52027,2023-12-26,CUST-1825,P-2037,4,Online,0.0
ORD-52028,2023-04-29,CUST-1500,P-2033,5,In-Store,0.0
ORD-52029,2024-02-08,CUST-1070,P-2045,2,Online,0.0
ORD-52030,2023-01-20,CUST-1525,P-2031,5,Online,0.0
ORD-52031,2023-03-31,CUST-1491,P-2035,4,Online,0.0
ORD-52032,2023-02-02,CUST-1320,P-2012,1,Mobile App,0.0
ORD-52033,2023-06-17,CUST-1746,P-2015,4,Mobile App,0.0
ORD-52034,2023-02-24,CUST-1364,P-2028,4,Online,0.13
ORD-52035,2023-07-13,CUST-1955,P-2011,5,In-Store,0.0
ORD-52036,2024-02-21,CUST-1405,P-2009,5,In-Store,0.0
ORD-52037,2023-06-24,CUST-1053,P-2040,5,Online,0.0
ORD-52038,11/01/23,CUST-1567,P-2022,4,Mobile App,0.05
ORD-52039,2023-12-27,CUST-1087,P-2035,5,Online,0.0
ORD-52040,2023-07-19,CUST-1283,P-2048,5,Mobile App,0.0
ORD-52041,2023-08-23,CUST-1596,P-2024,4,In-Store,0.0
ORD-52042,2023-12-30,CUST-1584,P-2023,5,Mobile App,0.0
ORD-52043,2023-03-15,CUST-1073,P-2029,5,Mobile App,0.25
ORD-52044,2024-02-24,CUST-1140,P-2020,5,In-Store,0.14
ORD-52045,2023-06-18,CUST-1768,P-2038,5,Online,0.24
ORD-52046,2023-04-16,CUST-1435,P-2032,2,Online,0.0
ORD-52047,2023-04-22,CUST-1653,P-2002,2,Mobile App,0.0
ORD-52048,2023-02-11,CUST-1591,P-2016,5,In-Store,0.1
ORD-52049,2023-01-06,CUST-1908,P-2002,5,Mobile App,0.0
ORD-52050,2023-03-27,CUST-1853,P-2007,4,Mobile App,0.28
ORD-52051,2023-10-27,CUST-1212,P-2015,3,Mobile App,0.0
ORD-52052,01/11/23,CUST-1772,P-2047,4,In-Store,0.0
ORD-52053,2023-12-11,CUST-1404,P-2002,1,Online,0.0
ORD-52054,2024-03-15,CUST-1545,P-2009,5,In-Store,0.0
ORD-52055,2023-05-05,CUST-1740,P-2028,1,Mobile App,0.26
ORD-52056,2024-01-03,CUST-1125,P-2003,3,Mobile App,0.0
ORD-52057,2023-07-25,CUST-1071,P-2022,5,In-Store,0.0
ORD-52058,2023-12-20,CUST-1357,P-2033,5,Mobile App,0.0
ORD-52059,2023-01-04,CUST-1641,P-2022,5,In-Store,0.0
ORD-52060,2023-11-21,CUST-1978,P-2019,4,In-Store,0.07
ORD-52061,2023-09-07,CUST-1581,P-2012,3,In-Store,0.0
ORD-52062,2023-12-14,CUST-1628,P-2003,2,Online,0.0
ORD-52063,2024-03-13,CUST-1162,P-2035,5,Online,0.0
ORD-52064,2023-05-08,CUST-1302,P-2012,5,Mobile App,0.0
ORD-52065,2023-02-09,CUST-1035,P-2007,5,Mobile App,0.1
ORD-52066,2024-03-22,CUST-1837,P-2041,3,Online,0.0
ORD-52067,2023-12-09,CUST-1573,P-2035,-1,Online,0.0
ORD-52068,2023-04-17,CUST-1432,P-2009,5,In-Store,0.0
ORD-52069,2023-09-28,CUST-1773,P-2038,2,Mobile App,0.0
ORD-52070,2024-02-13,CUST-1045,P-2027,4,Mobile App,0.19
ORD-52071,2023-12-21,CUST-1941,P-2001,5,In-Store,0.15
ORD-52072,2024-01-27,CUST-1276,P-2021,3,In-Store,0.0
ORD-52073,2023-08-21,CUST-1139,P-2032,1,In-Store,0.29
ORD-52074,2023-03-03,CUST-1807,P-2007,4,Online,0.0
ORD-52075,2023-04-17,CUST-1604,P-2033,5,In-Store,0.0
ORD-52076,2024-01-18,CUST-1367,P-2033,2,In-Store,0.0
ORD-52077,2024-02-29,CUST-1257,P-2007,2,Online,0.1
ORD-52078,2023-09-20,CUST-1845,P-2041,4,Online,0.0
ORD-52079,2024-02-08,CUST-1170,P-2003,3,Online,0.18
ORD-52080,01/06/24,CUST-1668,P-2023,4,Online,0.0
ORD-52081,2023-12-29,CUST-1706,P-2032,5,Online,0.0
ORD-52082,2024-02-04,CUST-1245,P-2036,1,Online,0.28
ORD-52083,03/15/23,CUST-1768,P-2018,5,Mobile App,0.0
ORD-52084,2024-01-17,CUST-1399,P-2017,5,In-Store,0.24
ORD-52085,2023-04-05,CUST-1296,P-2001,3,Online,0.0
ORD-52086,2023-02-25,CUST-1546,P-2040,1,Online,0.0
ORD-52087,2023-04-21,CUST-1051,P-2031,1,Online,0.0
ORD-52088,2023-03-19,CUST-1797,P-2003,1,In-Store,0.02
ORD-52089,07/04/23,CUST-1201,P-2027,5,Mobile App,0.0
ORD-52090,2023-01-31,CUST-1098,P-2032,2,Online,0.0
ORD-52091,2023-08-25,CUST-1221,P-2040,4,In-Store,0.0
ORD-52092,2023-02-17,CUST-1111,P-2014,5,In-Store,0.2
ORD-52093,2023-09-11,CUST-1145,P-2012,1,Mobile App,0.22
ORD-52094,2024-02-10,CUST-1114,P-2032,1,Online,0.0
ORD-52095,2023-01-04,CUST-1465,P-2017,3,Online,0.09
ORD-52096,2024-02-07,CUST-1953,P-2009,2,Online,0.0
ORD-52097,2023-04-20,CUST-1933,P-2038,3,Mobile App,0.18
ORD-52098,2023-06-06,CUST-1759,P-2029,4,Mobile App,0.0
ORD-52099,2023-11-25,CUST-1640,P-2023,3,Online,0.0
ORD-52100,2023-11-05,CUST-1837,P-2020,5,In-Store,0.11
ORD-52101,2023-10-04,CUST-1359,P-2008,4,Online,0.0
ORD-52102,2023-10-02,CUST-1595,P-2006,2,Mobile App,0.0
ORD-52103,2023-11-07,CUST-1821,P-2035,4,Mobile App,0.0
ORD-52104,2023-03-06,CUST-1219,P-2030,4,In-Store,0.0
ORD-52105,2023-05-13,CUST-1024,P-2033,2,Mobile App,0.0
ORD-52106,2023-01-17,CUST-1502,P-2019,5,Online,0.0
ORD-52107,2023-10-20,CUST-1754,P-2047,5,Online,0.0
ORD-52108,2024-01-09,CUST-1640,P-2009,2,In-Store,0.0
ORD-52109,2023-05-19,CUST-1459,P-2003,5,In-Store,0.0
ORD-52110,2023-08-10,CUST-1191,P-2010,1,Mobile App,0.0
ORD-52111,01/16/24,CUST-1151,P-2001,3,Online,0.0
ORD-52112,2023-01-11,CUST-1018,P-2036,5,In-Store,0.0
,2023-10-31,CUST-1113,P-2040,1,Mobile App,0.04
ORD-52114,2023-03-02,CUST-1415,P-2001,1,Mobile App,0.19
ORD-52115,2024-02-25,CUST-1240,P-2009,4,Mobile App,0.0
ORD-52116,2024-01-31,CUST-1591,P-2047,4,Mobile App,0.1
ORD-52117,2023-10-06,CUST-1862,P-2006,5,Online,0.0
ORD-52118,2023-11-02,CUST-1835,P-2038,5,Online,0.07
ORD-52119,2023-08-17,CUST-1084,P-2007,5,Mobile App,0.0
ORD-52120,2023-12-22,CUST-1265,P-2022,5,Online,0.06
ORD-52121,2023-05-14,CUST-1824,P-2043,1,In-Store,0.0
ORD-52122,2023-01-16,CUST-1457,P-2021,4,Mobile App,0.08
ORD-52123,2023-07-27,CUST-1442,P-2029,2,In-Store,0.22
ORD-52124,2024-02-19,CUST-1142,P-2046,5,Online,0.0
ORD-52125,2023-09-20,CUST-1457,P-2039,3,Online,0.0
ORD-52126,2023-06-27,CUST-1512,P-2005,4,Online,0.11
ORD-52127,2023-04-09,CUST-1421,P-2020,2,Online,0.0
ORD-52128,2023-02-14,CUST-1163,P-2040,1,Mobile App,0.0
ORD-52129,2023-10-09,CUST-1118,P-2044,4,In-Store,0.0
ORD-52130,2023-01-10,CUST-1293,P-2043,4,Online,0.0
ORD-52131,2023-05-16,CUST-1436,P-2027,1,Online,0.0
ORD-52132,2023-01-16,CUST-1091,P-2047,2,Mobile App,0.0
ORD-52133,2023-06-29,CUST-1091,P-2009,1,In-Store,0.0
ORD-52134,2024-01-12,CUST-1439,P-2028,3,In-Store,0.0
ORD-52135,2024-01-07,CUST-1047,P-2020,2,Online,0.09
ORD-52136,2024-02-27,CUST-1989,P-2002,-1,In-Store,0.24
ORD-52137,2023-04-15,CUST-1987,P-2047,3,Mobile App,0.02
ORD-52138,2023-07-29,CUST-1547,P-2011,2,Online,0.2
ORD-52139,2023-04-04,CUST-1403,P-2029,1,In-Store,0.28
ORD-52140,2024-02-05,CUST-1409,P-2010,2,In-Store,0.12
ORD-52141,2023-10-07,CUST-1452,P-2033,3,Online,0.0
ORD-52142,2023-10-24,CUST-1061,P-2041,2,Online,0.09
ORD-52143,2023-10-17,CUST-1494,P-2020,2,Online,0.0
ORD-52144,2023-06-07,CUST-1743,P-2027,4,In-Store,0.13
ORD-52145,2023-05-10,CUST-1619,P-2048,3,Online,0.2
ORD-52146,2023-05-22,CUST-1820,P-2019,1,In-Store,0.16
ORD-52147,2023-02-11,CUST-1543,P-2010,4,In-Store,0.0
ORD-52148,2023-12-13,CUST-1600,P-2019,5,Online,0.0
ORD-52149,2023-05-22,CUST-1600,P-2027,5,Online,0.0
ORD-52150,2023-02-20,CUST-1836,P-2007,1,In-Store,0.0
ORD-52151,01/19/24,CUST-1285,P-2006,2,Online,0.0
,2024-01-16,CUST-1973,P-2034,4,Online,0.19
ORD-52153,2023-09-16,CUST-1394,P-2004,1,Online,0.0
ORD-52154,2023-10-09,CUST-1847,P-2038,5,In-Store,0.0
ORD-52155,2023-01-07,CUST-1214,P-2020,4,In-Store,0.18
ORD-52156,2023-08-27,CUST-1780,P-2042,5,Mobile App,0.27
ORD-52157,2023-03-21,CUST-1778,P-2023,5,In-Store,0.0
ORD-52158,2023-11-28,CUST-1291,P-2041,4,Online,0.0
ORD-52159,2023-02-09,CUST-1210,P-2029,3,Online,0.0
ORD-52160,03/27/23,CUST-1571,P-2034,4,In-Store,0.0
ORD-52161,2023-01-29,CUST-1732,P-2015,4,Mobile App,0.0
ORD-52162,2023-02-26,CUST-1797,P-2040,4,Mobile App,0.0
ORD-52163,2024-01-24,CUST-1602,P-2041,4,Online,0.0
ORD-52164,2024-03-04,CUST-1232,P-2003,4,Online,0.0
ORD-52165,2023-05-27,CUST-1560,P-2001,5,Mobile App,0.0
ORD-52166,2023-03-28,CUST-1666,P-2017,3,In-Store,0.05
ORD-52167,2024-02-27,CUST-1124,P-2026,5,In-Store,0.0
ORD-52168,03/09/24,CUST-1466,P-2017,4,Mobile App,0.0
ORD-52169,2023-02-03,CUST-1447,P-2040,1,In-Store,0.0
ORD-52170,2024-03-25,CUST-1965,P-2010,1,In-Store,0.12
ORD-52171,2023-01-03,CUST-1491,P-2001,2,Mobile App,0.0
ORD-52172,2023-05-13,CUST-1914,P-2011,3,Mobile App,0.0
ORD-52173,2023-04-24,CUST-1591,P-2009,3,Online,0.0
ORD-52174,2023-02-24,CUST-1756,P-2028,-1,Online,0.0
ORD-52175,2023-02-21,CUST-1377,P-2005,4,Mobile App,0.21
ORD-52176,2023-07-26,CUST-1730,P-2016,2,Online,0.0
,2023-02-16,CUST-1095,P-2001,3,In-Store,0.0
ORD-52178,2024-01-29,CUST-1159,P-2032,5,Online,0.0
ORD-52179,2023-05-07,CUST-1565,P-2022,3,Mobile App,0.27
ORD-52180,2023-09-10,CUST-1337,P-2007,2,Mobile App,0.0
ORD-52181,2023-07-05,CUST-1265,P-2010,4,Mobile App,0.0
ORD-52182,2023-04-27,CUST-1751,P-2025,1,Mobile App,0.11
ORD-52183,2023-05-24,CUST-1432,P-2050,4,Online,0.0
ORD-52184,2023-04-15,CUST-1062,P-2033,4,Mobile App,0.0
ORD-52185,2023-11-25,CUST-1770,P-2015,4,In-Store,0.0
ORD-52186,2023-04-27,CUST-1542,P-2002,2,In-Store,0.0
ORD-52187,2023-06-16,CUST-1722,P-2030,2,In-Store,0.12
ORD-52188,2023-09-28,CUST-1412,P-2010,4,Online,0.0
ORD-52189,2023-08-08,CUST-1256,P-2009,1,Online,0.0
ORD-52190,2023-02-04,CUST-1880,P-2046,2,In-Store,0.0
ORD-52191,2023-12-21,CUST-1141,P-2023,5,Mobile App,0.18
ORD-52192,2023-07-28,CUST-1917,P-2043,1,In-Store,0.0
ORD-52193,2023-04-30,CUST-1180,P-2004,3,In-Store,0.21
ORD-52194,2024-03-03,CUST-1618,P-2050,2,In-Store,0.0
ORD-52195,2023-08-19,CUST-1439,P-2017,1,In-Store,0.0
ORD-52196,2024-01-13,CUST-1485,P-2033,5,In-Store,0.0
ORD-52197,2024-03-11,CUST-1078,P-2038,1,Online,0.0
ORD-52198,2024-03-16,CUST-1412,P-2048,2,Online,0.0
ORD-52199,2023-11-26,CUST-1150,P-2031,1,In-Store,0.0
ORD-52200,2023-09-08,CUST-1436,P-2039,1,In-Store,0.0
ORD-52201,2023-10-06,CUST-1380,P-2008,3,Online,0.0
ORD-52202,03/31/23,CUST-1962,P-2007,4,Online,0.0
ORD-52203,04/03/23,CUST-1764,P-2027,5,In-Store,0.0
ORD-52204,2023-07-23,CUST-1275,P-2032,1,In-Store,0.0
ORD-52205,2024-01-24,CUST-1019,P-2014,1,Online,0.21
ORD-52206,2023-01-17,CUST-1298,P-2038,2,In-Store,0.11
ORD-52207,2023-04-25,CUST-1873,P-2008,4,Online,0.0
ORD-52208,2023-04-24,CUST-1980,P-2037,1,Online,0.0
ORD-52209,2023-06-29,CUST-1630,P-2047,5,Mobile App,0.0
ORD-52210,2023-11-06,CUST-1230,P-2009,4,Mobile App,0.05
ORD-52211,2023-10-21,CUST-1120,P-2025,2,Mobile App,0.02
ORD-52212,2024-03-01,CUST-1440,P-2046,4,In-Store,0.17
ORD-52213,2023-06-05,CUST-1364,P-2014,5,In-Store,0.0
ORD-52214,2024-01-06,CUST-1000,P-2033,5,In-Store,0.23
ORD-52215,03/09/24,CUST-1891,P-2002,2,Online,0.0
ORD-52216,2024-03-07,CUST-1864,P-2011,5,In-Store,0.28
ORD-52217,2024-02-21,CUST-1243,P-2040,1,Mobile App,0.0
ORD-52218,03/22/23,CUST-1356,P-2013,2,In-Store,0.0
ORD-52219,2023-03-20,CUST-1829,P-2024,3,Mobile App,0.0
ORD-52220,2023-06-22,CUST-1290,P-2022,1,Mobile App,0.09
ORD-52221,2024-02-06,CUST-1213,P-2040,2,In-Store,0.12
,2023-03-25,CUST-1606,P-2028,2,Mobile App,0.3
ORD-52223,2023-04-29,CUST-1125,P-2009,3,Online,0.0
ORD-52224,2023-06-20,CUST-1769,P-2039,4,Online,0.04
ORD-52225,2023-05-05,CUST-1990,P-2032,4,In-Store,0.0
ORD-52226,2023-02-03,CUST-1928,P-2001,4,Online,0.0
ORD-52227,2023-08-18,CUST-1350,P-2040,1,Mobile App,0.0
ORD-52228,2023-09-04,CUST-1381,P-2015,4,In-Store,0.0
ORD-52229,2023-12-08,CUST-1873,P-2033,4,Mobile App,0.0
ORD-52230,2023-11-14,CUST-1435,P-2008,-1,Mobile App,0.0
ORD-52231,2024-01-15,CUST-1900,P-2035,3,Online,0.02
,2023-12-20,CUST-1235,P-2022,3,Online,0.0
ORD-52233,2023-11-24,CUST-1107,P-2020,2,In-Store,0.14
ORD-52234,2023-03-13,CUST-1267,P-2030,5,Online,0.0
ORD-52235,2023-02-17,CUST-1513,P-2035,2,In-Store,0.16
ORD-52236,2023-02-26,CUST-1604,P-2012,1,In-Store,0.0
ORD-52237,2023-07-15,CUST-1849,P-2037,2,Mobile App,0.0
ORD-52238,2023-10-13,CUST-1440,P-2023,1,In-Store,0.0
ORD-52239,2023-10-05,CUST-1681,P-2019,4,Mobile App,0.11
ORD-52240,2023-09-27,CUST-1543,P-2013,5,Mobile App,0.04
ORD-52241,2024-02-08,CUST-1176,P-2002,5,Online,0.0
ORD-52242,2023-04-21,CUST-1882,P-2050,3,Online,0.0
ORD-52243,2023-03-30,CUST-1187,P-2023,1,Mobile App,0.12
ORD-52244,2024-01-23,CUST-1904,P-2020,4,In-Store,0.19
ORD-52245,2023-02-16,CUST-1871,P-2011,2,Mobile App,0.0
ORD-52246,2023-01-06,CUST-1806,P-2001,5,Mobile App,0.0
ORD-52247,2023-03-10,CUST-1419,P-2026,1,Online,0.11
ORD-52248,2023-04-10,CUST-1189,P-2005,-1,Online,0.0
ORD-52249,2023-01-26,CUST-1755,P-2049,1,Mobile App,0.0
ORD-52250,2023-03-10,CUST-1164,P-2020,4,Online,0.0
ORD-52251,2023-08-03,CUST-1988,P-2002,5,In-Store,0.0
ORD-52252,2023-02-26,CUST-1945,P-2044,4,Online,0.0
,2023-04-22,CUST-1725,P-2034,3,Online,0.0
ORD-52254,2023-08-05,CUST-1092,P-2029,4,Online,0.27
ORD-52255,2024-02-07,CUST-1420,P-2008,1,Mobile App,0.0
ORD-52256,2023-08-11,CUST-1306,P-2009,2,In-Store,0.0
ORD-52257,2024-01-19,CUST-1201,P-2030,2,In-Store,0.0
ORD-52258,2023-08-04,CUST-1915,P-2049,1,Mobile App,0.0
ORD-52259,2023-11-16,CUST-1998,P-2003,3,In-Store,0.0
ORD-52260,2023-10-09,CUST-1451,P-2002,1,Online,0.0
ORD-52261,2023-12-24,CUST-1187,P-2003,2,In-Store,0.0
ORD-52262,2023-09-12,CUST-1172,P-2015,3,Mobile App,0.17
ORD-52263,2023-08-18,CUST-1583,P-2049,1,In-Store,0.11
ORD-52264,2024-01-25,CUST-1140,P-2027,5,Online,0.0
ORD-52265,2024-01-11,CUST-1723,P-2018,-1,In-Store,0.0
ORD-52266,2024-03-23,CUST-1345,P-2041,3,In-Store,0.07
ORD-52267,2024-02-04,CUST-1604,P-2039,1,In-Store,0.0
ORD-52268,2023-05-15,CUST-1688,P-2028,1,Mobile App,0.0
ORD-52269,2023-04-24,CUST-1466,P-2033,5,Mobile App,0.0
ORD-52270,2023-10-05,CUST-1770,P-2029,3,In-Store,0.0
ORD-52271,2024-03-24,CUST-1397,P-2049,2,Online,0.0
ORD-52272,2023-06-02,CUST-1903,P-2045,1,Mobile App,0.0
ORD-52273,2023-01-31,CUST-1152,P-2029,4,Online,0.09
ORD-52274,2023-01-21,CUST-1714,P-2030,5,In-Store,0.13
ORD-52275,2023-06-22,CUST-1921,P-2003,2,Mobile App,0.0
ORD-52276,2023-04-19,CUST-1027,P-2026,4,In-Store,0.0
ORD-52277,2024-02-10,CUST-1908,P-2008,5,In-Store,0.14
ORD-52278,2023-10-22,CUST-1657,P-2018,1,Mobile App,0.0
ORD-52279,2023-06-18,CUST-1223,P-2033,3,In-Store,0.17
ORD-52280,2023-04-15,CUST-1311,P-2044,2,Mobile App,0.3
ORD-52281,2023-01-13,CUST-1759,P-2021,3,Mobile App,0.0
ORD-52282,2024-02-29,CUST-1120,P-2045,4,Mobile App,0.16
ORD-52283,2023-07-25,CUST-1699,P-2047,4,Online,0.12
ORD-52284,2023-03-25,CUST-1591,P-2044,1,Online,0.15
ORD-52285,2023-11-12,CUST-1082,P-2044,5,Mobile App,0.0
ORD-52286,2023-12-26,CUST-1330,P-2050,2,Mobile App,0.0
ORD-52287,2023-08-05,CUST-1842,P-2020,5,Online,0.0
ORD-52288,2023-12-23,CUST-1605,P-2035,2,In-Store,0.0
